amount,hour,isWeekend,daysSinceLastTransaction,merchantCategory,userActivityLevel,amountVelocity,timeOfDayRisk,merchantRiskScore,isRoundAmount,isFraud,fraudPattern,transactionID,userID,merchantID
51.26,14,0,0,7,3,512.5999999999999,1,1,0,False,none,2131,12,M898
89.12,14,0,0,4,3,891.2,1,1,0,False,none,2132,12,M969
110.22,14,0,0,9,2,1102.1999999999998,1,1,0,False,none,2133,6,M170
579.22,14,0,0,8,5,5792.2,1,1,0,False,none,2134,24,M779
207.59,14,0,0,8,5,2075.9,1,1,0,False,none,2135,9,M223
32.53,14,0,0,4,4,325.3,1,1,0,False,none,2136,3,M680
147.2,14,0,0,1,1,1471.9999999999998,1,1,0,False,none,2137,10,M283
19.06,14,0,0,4,5,190.59999999999997,1,1,0,False,none,2138,4,M726
3.27,14,0,0,2,4,32.699999999999996,1,1,0,False,none,2139,18,M344
46.66,14,0,0,0,2,466.59999999999997,1,2,0,False,none,2140,16,M700
137.88,14,0,0,8,2,1378.8,1,1,0,False,none,2141,6,M443
286.25,14,0,0,6,2,2862.5,1,1,0,False,none,2142,21,M252
153.82,14,0,0,2,5,1538.1999999999998,1,1,0,False,none,2143,14,M858
522.91,14,0,0,9,3,5229.099999999999,1,1,0,False,none,2144,2,M391
17.66,14,0,0,6,4,176.6,1,1,0,False,none,2145,3,M874
5.0,14,0,0,7,1,50.0,1,2,0,False,none,2146,20,M629
59.59,14,0,0,7,1,595.9,1,1,0,False,none,2147,5,M854
79.75,14,0,0,7,1,797.5,1,1,0,False,none,2148,5,M644
269.82,14,0,0,9,2,2698.2,1,1,0,False,none,2149,1,M309
534.32,14,0,0,0,3,5343.2,1,1,0,False,none,2150,22,M521
296.77,14,0,0,1,2,2967.7,1,1,0,False,none,2151,1,M274
107.62,14,0,0,6,1,1076.2,1,1,0,False,none,2152,25,M278
1133.62,14,0,0,5,5,11336.199999999999,1,1,0,False,none,2153,19,M934
21.93,14,0,0,6,4,219.29999999999998,1,1,0,False,none,2154,8,M558
33.66,14,0,0,6,4,336.59999999999997,1,1,0,False,none,2155,23,M977
78.61,14,0,0,5,3,786.0999999999999,1,2,0,False,none,2156,12,M199
130.23,14,0,0,2,5,1302.2999999999997,1,1,0,False,none,2157,14,M645
87.47,14,0,0,6,4,874.6999999999999,1,1,0,False,none,2158,13,M248
57.83,14,0,0,7,5,578.3,1,1,0,False,none,2159,4,M662
59.26,14,0,0,7,1,592.5999999999999,1,1,0,False,none,2160,5,M972
110.4,14,0,0,3,5,1104.0,1,1,0,False,none,2161,14,M323
117.1,14,0,0,7,1,1170.9999999999998,1,1,0,False,none,2162,15,M178
123.36,14,0,0,3,1,1233.6,1,1,0,False,none,2163,5,M285
481.66,14,0,0,4,3,4816.6,1,1,0,False,none,2164,2,M493
92.14,14,0,0,8,2,921.4,1,2,0,False,none,2165,6,M361
172.21,14,0,0,4,5,1722.1,1,2,0,False,none,2166,9,M799
21.65,14,0,0,0,5,216.49999999999997,1,1,0,False,none,2167,24,M622
12.66,14,0,0,9,4,126.6,1,1,0,False,none,2168,23,M155
68.47,14,0,0,6,1,684.6999999999999,1,1,0,False,none,2169,5,M559
101.14,14,0,0,2,1,1011.4,1,1,0,False,none,2170,25,M848
143.58,14,0,0,7,2,1435.8,1,1,0,False,none,2171,6,M938
200.16,14,0,0,0,3,2001.6,1,1,0,False,none,2172,7,M795
34.01,14,0,0,6,4,340.09999999999997,1,1,0,False,none,2173,3,M349
56.51,14,0,0,3,4,565.0999999999999,1,1,0,False,none,2174,13,M280
274.7,14,0,0,3,3,2746.9999999999995,1,1,0,False,none,2175,7,M782
107.5,14,0,0,3,1,1075.0,1,1,0,False,none,2176,10,M791
174.62,14,0,0,4,1,1746.2,1,2,0,False,none,2177,10,M904
37.64,14,0,0,3,4,376.4,1,1,0,False,none,2178,3,M762
16.67,14,0,0,0,4,166.70000000000002,1,1,0,False,none,2179,8,M336
63.08,14,0,0,4,5,630.8,1,2,0,False,none,2180,14,M709
119.21,14,0,0,9,1,1192.1,1,1,0,False,none,2181,15,M417
9.58,14,0,0,7,4,95.8,1,1,0,False,none,2182,18,M682
40.09,14,0,0,0,4,400.90000000000003,1,1,0,False,none,2183,23,M284
49.54,14,0,0,1,2,495.4,1,1,0,False,none,2184,16,M733
71.94,14,0,0,0,1,719.4,1,1,0,False,none,2185,25,M789
1588.39,14,0,0,2,5,15883.9,1,1,0,False,none,2186,19,M363
251.36,14,0,0,8,2,2513.6,1,1,0,False,none,2187,1,M279
5.72,14,0,0,2,4,57.199999999999996,1,1,0,False,none,2188,18,M568
502.62,14,0,0,4,3,5026.2,1,1,0,False,none,2189,22,M137
555.77,14,0,0,1,3,5557.7,1,1,0,False,none,2190,22,M733
110.28,14,0,0,3,1,1102.8,1,1,0,False,none,2191,25,M574
86.0,14,0,0,4,5,860.0,1,1,0,True,duplicate_amount,2192,14,M991
2.22,14,0,0,8,4,22.2,1,1,0,False,none,2193,18,M880
78.38,14,0,0,8,1,783.8,1,1,0,False,none,2194,25,M755
3.87,14,0,0,4,4,38.699999999999996,1,1,0,False,none,2195,18,M923
19.21,14,0,0,0,4,192.1,1,1,0,False,none,2196,8,M795
94.37,14,0,0,0,1,943.7,1,1,0,False,none,2197,15,M125
236.78,14,0,0,7,1,2367.7999999999997,1,2,0,False,none,2198,10,M226
31.7,14,0,0,7,5,317.0,1,1,0,False,none,2199,4,M538
69.61,14,0,0,5,3,696.0999999999999,1,2,0,False,none,2200,12,M710
569.3,14,0,0,3,5,5692.999999999999,1,1,0,False,none,2201,4,M422
828.38,14,0,0,9,5,8283.8,1,1,0,False,none,2202,19,M265
519.86,14,0,0,6,3,5198.599999999999,1,1,0,False,none,2203,22,M625
82.74,14,0,0,3,3,827.3999999999999,1,1,0,False,none,2204,12,M578
22.75,14,0,0,0,4,227.5,1,1,0,False,none,2205,8,M672
172.7,14,0,0,0,5,1726.9999999999998,1,1,0,False,none,2206,14,M427
615.31,14,0,0,6,3,6153.099999999999,1,1,0,False,none,2207,22,M527
7.35,14,0,0,0,4,73.49999999999999,1,1,0,False,none,2208,18,M434
36.97,14,0,0,4,2,369.7,1,3,0,False,none,2209,11,M148
115.77,14,0,0,2,2,1157.6999999999998,1,1,0,False,none,2210,6,M522
262.99,14,0,0,9,3,2629.9,1,2,0,False,none,2211,7,M651
26.98,14,0,0,9,4,269.8,1,1,0,False,none,2212,8,M320
197.47,14,0,0,5,3,1974.6999999999998,1,2,0,False,none,2213,17,M710
109.98,14,0,0,4,1,1099.8,1,1,0,False,none,2214,15,M808
6.59,14,0,0,0,4,65.89999999999999,1,1,0,False,none,2215,18,M887
1171.03,14,0,0,3,5,11710.3,1,1,0,False,none,2216,19,M245
101.57,14,0,0,1,1,1015.6999999999999,1,1,0,False,none,2217,5,M233
26.83,14,0,0,2,4,268.29999999999995,1,1,0,False,none,2218,3,M857
15.64,14,0,0,7,2,156.4,1,1,0,False,none,2219,11,M526
9.32,14,0,0,9,4,93.2,1,1,0,False,none,2220,18,M673
33.52,14,0,0,6,5,335.2,1,1,0,False,none,2221,24,M250
116.24,14,0,0,3,5,1162.3999999999999,1,1,0,False,none,2222,14,M574
125.63,14,0,0,7,2,1256.3,1,1,0,False,none,2223,6,M136
329.69,14,0,0,6,2,3296.8999999999996,1,1,0,False,none,2224,1,M153
165.86,14,0,0,8,1,1658.6000000000001,1,1,0,False,none,2225,10,M247
19.94,14,0,0,0,5,199.4,1,1,0,False,none,2226,24,M161
70.7,14,0,0,0,4,707.0,1,1,0,False,none,2227,13,M624
150.27,14,0,0,8,5,1502.7,1,1,0,False,none,2228,9,M602
181.94,14,0,0,0,1,1819.3999999999999,1,1,0,False,none,2229,10,M130
182.78,14,0,0,0,1,1827.8,1,1,0,False,none,2230,10,M434
436.48,14,0,0,2,3,4364.8,1,1,0,False,none,2231,22,M968
83.04,14,0,0,8,5,830.4,1,2,0,False,none,2232,14,M105
2.2,14,0,0,4,4,22.0,1,1,0,False,none,2233,18,M990
70.48,14,0,0,1,1,704.8,1,1,0,False,none,2234,5,M565
81.81,14,0,0,0,1,818.1,1,1,0,False,none,2235,5,M335
68.65,14,0,0,5,1,686.5,1,1,0,False,none,2236,25,M745
22.99,14,0,0,8,4,229.89999999999998,1,1,0,False,none,2237,8,M404
3.92,14,0,0,4,4,39.199999999999996,1,1,0,False,none,2238,18,M137
93.67,14,0,0,2,1,936.6999999999999,1,1,0,False,none,2239,15,M305
231.97,14,0,0,0,3,2319.7,1,2,0,False,none,2240,17,M708
45.35,14,0,0,8,2,453.5,1,1,0,False,none,2241,16,M409
298.46,14,0,0,3,3,2984.5999999999995,1,1,0,False,none,2242,7,M909
33.14,14,0,0,2,4,331.4,1,1,0,False,none,2243,3,M666
121.96,14,0,0,3,2,1219.6,1,1,0,False,none,2244,6,M819
280.98,14,0,0,5,3,2809.8,1,1,0,False,none,2245,7,M372
64.39,14,0,0,7,1,643.9,1,1,0,False,none,2246,25,M538
73.1,14,0,0,4,1,730.9999999999999,1,1,0,False,none,2247,25,M115
219.27,14,0,0,9,1,2192.7,1,2,0,False,none,2248,10,M257
23.54,14,0,0,3,4,235.39999999999998,1,1,0,False,none,2249,23,M578
34.21,14,0,0,2,4,342.09999999999997,1,1,0,False,none,2250,13,M857
8.02,14,0,0,6,5,80.19999999999999,1,1,0,False,none,2251,24,M388
61.48,14,0,0,6,3,614.8,1,1,0,False,none,2252,12,M738
328.99,14,0,0,9,2,3289.9,1,1,0,False,none,2253,1,M713
135.94,14,0,0,5,3,1359.3999999999999,1,1,0,False,none,2254,17,M227
11.14,14,0,0,9,4,111.4,1,2,0,False,none,2255,3,M614
361.09,14,0,0,6,1,3610.8999999999996,1,1,0,False,none,2256,20,M388
330.32,14,0,0,6,2,3303.2,1,1,0,False,none,2257,21,M381
289.59,14,0,0,3,2,2895.8999999999996,1,1,0,False,none,2258,1,M103
144.76,14,0,0,0,1,1447.6,1,1,0,False,none,2259,5,M159
48.64,14,0,0,0,4,486.4,1,2,0,False,none,2260,23,M700
5.84,14,0,0,9,4,58.4,1,1,0,False,none,2261,18,M631
26.45,14,0,0,6,2,264.5,1,1,0,False,none,2262,11,M595
135.1,14,0,0,8,3,1350.9999999999998,1,2,0,False,none,2263,17,M796
97.41,14,0,0,0,3,974.0999999999999,1,1,0,False,none,2264,12,M406
243.56,14,0,0,3,3,2435.6,1,1,0,False,none,2265,7,M556
173.72,14,0,0,9,1,1737.1999999999998,1,1,0,False,none,2266,10,M354
142.99,14,0,0,4,3,1429.9,1,1,0,False,none,2267,17,M493
282.06,14,0,0,0,3,2820.6,1,3,0,False,none,2268,2,M621
64.41,14,0,0,1,1,644.0999999999999,1,3,0,False,none,2269,15,M960
88.3,14,0,0,7,1,882.9999999999999,1,1,0,False,none,2270,5,M311
96.15,14,0,0,3,1,961.5,1,1,0,False,none,2271,5,M983
287.98,14,0,0,6,3,2879.8,1,1,0,False,none,2272,7,M401
49.02,14,0,0,8,5,490.2,1,1,0,False,none,2273,24,M925
49.57,14,0,0,9,2,495.7,1,1,0,False,none,2274,16,M417
79.65,14,0,0,9,3,796.5,1,1,0,False,none,2275,12,M537
106.73,0,0,0,5,1,1067.3,2,1,0,True,midnight_purchase,2276,15,M919
80.18,14,0,0,1,1,801.8000000000001,1,3,0,False,none,2277,15,M551
359.79,14,0,0,1,3,3597.9,1,1,0,False,none,2278,7,M773
46.34,14,0,0,0,5,463.40000000000003,1,2,0,False,none,2279,24,M118
137.94,14,0,0,4,1,1379.3999999999999,1,1,0,False,none,2280,20,M462
49.75,14,0,0,7,2,497.5,1,1,0,False,none,2281,16,M644
22.54,14,0,0,3,4,225.39999999999998,1,2,0,False,none,2282,23,M509
122.46,14,0,0,0,1,1224.6,1,1,0,False,none,2283,15,M244
45.13,14,0,0,4,5,451.3,1,1,0,False,none,2284,4,M650
979.57,14,0,0,1,5,9795.7,1,1,0,False,none,2285,19,M950
43.05,14,0,0,7,4,430.49999999999994,1,1,0,False,none,2286,3,M539
212.31,14,0,0,1,1,2123.1,1,1,0,False,none,2287,10,M122
477.41,14,0,0,4,3,4774.1,1,1,0,False,none,2288,22,M353
124.0,14,0,0,5,1,1240.0,1,1,0,False,none,2289,25,M337
403.56,14,0,0,5,3,4035.6,1,1,0,False,none,2290,22,M152
927.86,14,0,0,0,5,9278.6,1,1,0,False,none,2291,19,M144
36.73,14,0,0,2,4,367.29999999999995,1,2,0,False,none,2292,3,M576
312.83,14,0,0,0,5,3128.2999999999997,1,1,0,False,none,2293,24,M588
11.13,14,0,0,7,4,111.3,1,1,0,False,none,2294,8,M702
167.59,14,0,0,0,5,1675.8999999999999,1,3,0,False,none,2295,9,M695
220.94,14,0,0,3,3,2209.3999999999996,1,1,0,False,none,2296,17,M684
214.52,14,0,0,8,3,2145.2,1,1,0,False,none,2297,17,M743
20.0,14,0,0,3,5,200.0,1,1,1,False,none,2298,9,M885
25.88,14,0,0,6,4,258.79999999999995,1,1,0,False,none,2299,23,M814
5.15,14,0,0,5,4,51.5,1,1,0,False,none,2300,18,M745
23.78,14,0,0,0,4,237.8,1,1,0,False,none,2301,23,M966
67.99,14,0,0,8,3,679.8999999999999,1,1,0,False,none,2302,12,M478
216.79,14,0,0,3,3,2167.8999999999996,1,1,0,False,none,2303,7,M617
55.0,14,0,0,4,2,550.0,1,1,0,False,none,2304,16,M677
7.14,14,0,0,2,4,71.39999999999999,1,1,0,False,none,2305,18,M967
210.51,14,0,0,8,3,2105.1,1,1,0,False,none,2306,17,M166
266.34,14,0,0,7,3,2663.3999999999996,1,1,0,False,none,2307,17,M662
49.04,14,0,0,2,5,490.4,1,1,0,False,none,2308,4,M385
188.89,14,0,0,6,3,1888.8999999999999,1,1,0,False,none,2309,7,M625
20.27,14,0,0,9,4,202.7,1,1,0,False,none,2310,23,M230
714.18,14,0,0,9,5,7141.799999999999,1,2,0,False,none,2311,19,M614
338.89,14,0,0,4,1,3388.8999999999996,1,1,0,False,none,2312,20,M256
172.1,14,0,0,3,2,1720.9999999999998,1,1,0,False,none,2313,6,M630
63.77,14,0,0,8,1,637.7,1,1,0,False,none,2314,5,M402
14.6,14,0,0,6,4,146.0,1,1,0,False,none,2315,8,M977
78.27,14,0,0,1,5,782.6999999999999,1,1,0,False,none,2316,24,M318
126.29,14,0,0,7,5,1262.9,1,1,0,False,none,2317,14,M914
432.66,14,0,0,0,3,4326.6,1,1,0,False,none,2318,22,M180
145.98,14,0,0,3,5,1459.7999999999997,1,1,0,False,none,2319,14,M556
65.66,14,0,0,1,4,656.5999999999999,1,1,0,False,none,2320,13,M126
13.48,14,0,0,5,4,134.79999999999998,1,1,0,False,none,2321,8,M124
69.38,14,0,0,2,4,693.8,1,3,0,False,none,2322,13,M464
25.23,14,0,0,7,2,252.29999999999998,1,2,0,False,none,2323,11,M243
404.22,14,0,0,8,3,4042.2000000000003,1,1,0,False,none,2324,2,M121
166.11,14,0,0,4,3,1661.1000000000001,1,1,0,False,none,2325,17,M608
40.0,14,0,0,8,5,400.0,1,1,1,False,none,2326,14,M420
1024.31,14,0,0,9,5,10243.099999999999,1,1,0,False,none,2327,19,M441
151.61,14,0,0,6,5,1516.1000000000001,1,1,0,False,none,2328,9,M278
180.96,14,0,0,3,1,1809.6,1,1,0,False,none,2329,20,M711
34.52,14,0,0,6,2,345.2,1,1,0,False,none,2330,11,M591
456.05,14,0,0,0,3,4560.5,1,1,0,False,none,2331,2,M314
270.14,14,0,0,5,3,2701.3999999999996,1,1,0,False,none,2332,7,M850
30.0,14,0,0,7,1,300.0,1,1,1,False,none,2333,15,M485
168.72,14,0,0,6,1,1687.1999999999998,1,1,0,False,none,2334,10,M173
91.91,14,0,0,8,1,919.0999999999999,1,1,0,False,none,2335,25,M272
28.39,14,0,0,5,5,283.9,1,1,0,False,none,2336,24,M476
396.57,14,0,0,7,1,3965.7,1,1,0,False,none,2337,20,M400
239.64,14,0,0,7,1,2396.3999999999996,1,1,0,False,none,2338,20,M843
105.49,14,0,0,3,5,1054.8999999999999,1,1,0,False,none,2339,14,M669
54.96,14,0,0,2,1,549.6,1,1,0,False,none,2340,25,M214
130.54,14,0,0,5,5,1305.3999999999999,1,1,0,False,none,2341,9,M745
347.92,14,0,0,3,2,3479.2,1,1,0,False,none,2342,1,M255
143.13,14,0,0,7,5,1431.3,1,2,0,False,none,2343,14,M226
37.94,14,0,0,8,4,379.4,1,1,0,False,none,2344,23,M601
337.26,14,0,0,4,2,3372.6,1,3,0,False,none,2345,21,M815
49.9,14,0,0,0,2,498.99999999999994,1,1,0,False,none,2346,16,M114
102.44,14,0,0,2,5,1024.3999999999999,1,1,0,False,none,2347,14,M364
570.24,14,0,0,8,5,5702.4,1,1,0,False,none,2348,19,M925
6.66,14,0,0,0,4,66.6,1,1,0,False,none,2349,18,M406
29.52,14,0,0,5,4,295.2,1,1,0,False,none,2350,23,M850
543.04,14,0,0,1,3,5430.4,1,1,0,False,none,2351,22,M980
36.02,14,0,0,2,3,360.2,1,1,0,False,none,2352,12,M756
41.62,14,0,0,0,5,416.19999999999993,1,3,0,False,none,2353,24,M316
454.61,14,0,0,7,3,4546.099999999999,1,1,0,False,none,2354,2,M101
25.44,14,0,0,5,4,254.4,1,1,0,False,none,2355,23,M203
117.17,14,0,0,0,2,1171.7,1,1,0,False,none,2356,6,M463
20.31,14,0,0,8,4,203.09999999999997,1,1,0,False,none,2357,23,M891
307.89,14,0,0,0,2,3078.8999999999996,1,1,0,False,none,2358,21,M847
297.31,14,0,0,3,1,2973.1,1,1,0,False,none,2359,20,M574
270.6,14,0,0,8,1,2706.0,1,1,0,False,none,2360,20,M207
72.0,14,0,0,6,5,720.0,1,2,0,True,duplicate_amount,2361,14,M970
151.54,14,0,0,9,1,1515.3999999999999,1,1,0,False,none,2362,10,M230
23.65,14,0,0,0,5,236.49999999999997,1,1,0,False,none,2363,24,M343
50.53,14,0,0,7,5,505.3,1,2,0,False,none,2364,24,M629
18.6,14,0,0,3,4,186.0,1,1,0,False,none,2365,8,M239
5.64,14,0,0,4,4,56.39999999999999,1,1,0,False,none,2366,18,M824
1832.47,14,0,0,4,5,18324.7,1,1,0,False,none,2367,19,M573
454.3,14,0,0,4,3,4543.0,1,1,0,False,none,2368,22,M618
108.5,14,0,0,8,1,1085.0,1,1,0,False,none,2369,25,M123
1093.22,14,0,0,4,5,10932.199999999999,1,1,0,False,none,2370,19,M530
24.45,14,0,0,4,4,244.49999999999997,1,1,0,False,none,2371,23,M115
6.13,14,0,0,3,4,61.3,1,1,0,False,none,2372,18,M239
9.32,14,0,0,6,4,93.2,1,1,0,False,none,2373,8,M714
44.84,14,0,0,8,5,448.40000000000003,1,1,0,False,none,2374,4,M292
47.21,14,0,0,2,5,472.09999999999997,1,1,0,False,none,2375,9,M868
145.42,14,0,0,1,3,1454.1999999999998,1,1,0,False,none,2376,17,M980
29.41,14,0,0,2,4,294.09999999999997,1,1,0,False,none,2377,3,M444
88.22,14,0,0,4,1,882.1999999999999,1,1,0,False,none,2378,15,M618
33.51,14,0,0,2,2,335.09999999999997,1,1,0,False,none,2379,11,M585
554.4,14,0,0,5,3,5543.999999999999,1,1,0,False,none,2380,22,M100
39.7,14,0,0,0,4,397.0,1,1,0,False,none,2381,23,M114
48.6,14,0,0,2,2,486.0,1,2,0,False,none,2382,16,M584
1329.84,14,0,0,5,5,13298.399999999998,1,2,0,False,none,2383,19,M359
81.84,14,0,0,3,2,818.4,1,1,0,False,none,2384,6,M997
135.15,14,0,0,4,2,1351.5,1,1,0,False,none,2385,6,M969
220.19,14,0,0,0,3,2201.8999999999996,1,1,0,False,none,2386,17,M314
370.51,14,0,0,7,2,3705.1,1,1,0,False,none,2387,1,M352
415.66,14,0,0,6,3,4156.6,1,1,0,False,none,2388,2,M792
120.75,14,0,0,4,5,1207.5,1,2,0,False,none,2389,14,M615
276.66,14,0,0,2,3,2766.6,1,1,0,False,none,2390,7,M385
43.81,14,0,0,5,5,438.1,1,1,0,False,none,2391,4,M518
39.56,14,0,0,8,1,395.6,1,1,0,False,none,2392,20,M120
250.0,14,0,0,5,5,2500.0,1,2,1,False,none,2393,9,M710
29.88,14,0,0,3,2,298.79999999999995,1,1,0,False,none,2394,11,M909
28.53,14,0,0,3,5,285.3,1,2,0,False,none,2395,4,M577
31.85,14,0,0,0,4,318.5,1,1,0,False,none,2396,23,M789
555.95,14,0,0,0,3,5559.5,1,1,0,False,none,2397,22,M634
131.9,14,0,0,5,5,1319.0,1,2,0,False,none,2398,9,M696
131.23,14,0,0,0,3,1312.2999999999997,1,1,0,False,none,2399,17,M809
380.4,14,0,0,4,2,3803.9999999999995,1,1,0,False,none,2400,1,M873
1.0,14,0,0,4,4,10.0,1,3,0,False,none,2401,18,M657
53.57,14,0,0,9,2,535.6999999999999,1,1,0,False,none,2402,16,M507
44.87,14,0,0,6,5,448.69999999999993,1,2,0,False,none,2403,9,M970
1057.76,14,0,0,9,5,10577.599999999999,1,1,0,False,none,2404,19,M769
436.05,14,0,0,0,3,4360.5,1,1,0,False,none,2405,22,M851
130.91,14,0,0,1,3,1309.1,1,1,0,False,none,2406,17,M368
142.76,14,0,0,7,1,1427.6,1,1,0,False,none,2407,5,M740
61.05,14,0,0,5,1,610.4999999999999,1,1,0,False,none,2408,25,M337
263.12,14,0,0,9,3,2631.2,1,1,0,False,none,2409,17,M387
93.06,23,0,0,5,4,930.6,2,1,0,True,unusual_time,2410,13,M920
25.74,14,0,0,5,4,257.4,1,1,0,False,none,2411,13,M818
750.29,14,0,0,8,5,7502.9,1,2,0,False,none,2412,19,M361
114.22,14,0,0,4,2,1142.1999999999998,1,1,0,False,none,2413,6,M667
102.51,14,0,0,6,2,1025.1,1,1,0,False,none,2414,6,M549
454.3,14,0,0,0,3,4543.0,1,1,0,False,none,2415,2,M698
121.76,14,0,0,9,1,1217.6,1,2,0,False,none,2416,25,M590
90.96,14,0,0,5,5,909.5999999999999,1,1,0,False,none,2417,9,M689
289.88,14,0,0,0,3,2898.7999999999997,1,1,0,False,none,2418,17,M506
22.53,14,0,0,5,4,225.3,1,1,0,False,none,2419,8,M816
240.03,14,0,0,9,3,2400.2999999999997,1,1,0,False,none,2420,7,M884
7.32,14,0,0,8,4,73.2,1,1,0,False,none,2421,18,M340
20.56,14,0,0,6,5,205.59999999999997,1,1,0,False,none,2422,24,M351
309.45,14,0,0,5,2,3094.4999999999995,1,2,0,False,none,2423,21,M212
35.11,14,0,0,5,2,351.09999999999997,1,1,0,False,none,2424,11,M830
17.35,14,0,0,5,4,173.5,1,1,0,False,none,2425,23,M290
358.78,14,0,0,4,2,3587.7999999999997,1,1,0,False,none,2426,21,M768
21.41,14,0,0,7,4,214.1,1,1,0,False,none,2427,3,M914
232.77,14,0,0,8,3,2327.7,1,2,0,False,none,2428,7,M142
203.93,14,0,0,7,3,2039.3,1,1,0,False,none,2429,17,M101
324.88,14,0,0,9,3,3248.7999999999997,1,2,0,False,none,2430,22,M269
48.78,14,0,0,8,3,487.8,1,1,0,False,none,2431,12,M735
128.68,14,0,0,5,1,1286.8,1,2,0,False,none,2432,25,M315
254.04,14,0,0,4,3,2540.3999999999996,1,1,0,False,none,2433,7,M325
50.38,14,0,0,9,2,503.8,1,1,0,False,none,2434,16,M713
19.63,14,0,0,6,4,196.29999999999998,1,1,0,False,none,2435,8,M940
49.67,14,0,0,0,2,496.7,1,1,0,False,none,2436,16,M114
365.76,14,0,0,6,2,3657.6,1,1,0,False,none,2437,21,M792
453.43,14,0,0,2,3,4534.3,1,1,0,False,none,2438,22,M868
65.59,14,0,0,2,3,655.9,1,1,0,False,none,2439,12,M890
172.34,14,0,0,9,1,1723.3999999999999,1,1,0,False,none,2440,10,M157
1554.52,14,0,0,9,5,15545.199999999999,1,1,0,False,none,2441,19,M865
30.66,14,0,0,6,4,306.59999999999997,1,2,0,False,none,2442,3,M609
399.03,14,0,0,4,1,3990.2999999999997,1,3,0,False,none,2443,20,M739
129.05,14,0,0,4,1,1290.5,1,1,0,False,none,2444,15,M780
139.72,14,0,0,0,1,1397.1999999999998,1,1,0,False,none,2445,5,M648
74.81,14,0,0,0,3,748.1,1,1,0,False,none,2446,12,M375
20.77,14,0,0,0,2,207.7,1,1,0,False,none,2447,11,M259
42.24,14,0,0,9,5,422.4,1,1,0,False,none,2448,4,M631
532.73,14,0,0,6,3,5327.3,1,1,0,False,none,2449,22,M788
154.6,14,0,0,7,5,1545.9999999999998,1,1,0,False,none,2450,9,M863
51.73,14,0,0,3,2,517.3,1,1,0,False,none,2451,16,M909
372.56,14,0,0,2,2,3725.6,1,1,0,False,none,2452,1,M839
594.87,14,0,0,2,3,5948.7,1,1,0,False,none,2453,2,M504
53.76,14,0,0,4,2,537.5999999999999,1,1,0,False,none,2454,16,M137
351.23,14,0,0,7,2,3512.3,1,2,0,False,none,2455,1,M240
104.45,14,0,0,4,1,1044.5,1,1,0,False,none,2456,15,M808
62.69,14,0,0,0,4,626.9,1,1,0,False,none,2457,13,M480
45.57,14,0,0,9,4,455.7,1,1,0,False,none,2458,23,M512
119.98,14,0,0,8,2,1199.8,1,1,0,False,none,2459,6,M168
417.42,14,0,0,8,3,4174.2,1,2,0,False,none,2460,2,M131
69.71,14,0,0,5,2,697.0999999999999,1,1,0,False,none,2461,6,M986
391.51,14,0,0,7,5,3915.1,1,1,0,False,none,2462,4,M555
44.12,14,0,0,1,5,441.19999999999993,1,1,0,False,none,2463,4,M980
260.13,14,0,0,5,1,2601.2999999999997,1,1,0,True,category_switch,2464,15,M912
533.67,14,0,0,6,3,5336.699999999999,1,1,0,False,none,2465,22,M656
52.66,14,0,0,6,2,526.5999999999999,1,1,0,False,none,2466,16,M527
428.62,14,0,0,1,5,4286.2,1,3,0,False,none,2467,24,M562
245.36,14,0,0,0,3,2453.6,1,1,0,False,none,2468,17,M135
107.68,14,0,0,6,1,1076.8,1,1,0,False,none,2469,25,M534
130.99,14,0,0,1,5,1309.9,1,3,0,False,none,2470,14,M960
225.75,14,0,0,7,3,2257.5,1,1,0,False,none,2471,7,M147
74.46,14,0,0,8,3,744.5999999999999,1,1,0,False,none,2472,12,M340
103.63,14,0,0,4,2,1036.3,1,2,0,False,none,2473,6,M350
48.88,14,0,0,6,5,488.8,1,1,0,False,none,2474,4,M250
525.91,14,0,0,5,3,5259.099999999999,1,1,0,False,none,2475,2,M594
675.83,14,0,0,3,3,6758.3,1,1,0,False,none,2476,2,M628
152.45,14,0,0,9,5,1524.4999999999998,1,2,0,False,none,2477,14,M416
7.31,14,0,0,8,4,73.1,1,1,0,False,none,2478,3,M500
745.2,14,0,0,4,5,7452.0,1,1,0,False,none,2479,19,M793
107.15,14,0,0,0,1,1071.5,1,1,0,False,none,2480,15,M698
5.0,14,0,0,8,5,50.0,1,1,0,False,none,2481,24,M187
96.04,14,0,0,0,1,960.4,1,1,0,False,none,2482,25,M125
48.82,14,0,0,4,2,488.2,1,1,0,False,none,2483,16,M408
85.84,14,0,0,3,2,858.4,1,1,0,False,none,2484,6,M757
29.34,14,0,0,9,4,293.4,1,1,0,False,none,2485,3,M391
6.74,14,0,0,3,4,67.39999999999999,1,1,0,False,none,2486,18,M258
413.6,14,0,0,3,4,4136.0,1,1,0,True,sudden_spike,2487,13,M924
107.83,14,0,0,8,1,1078.3,1,1,0,False,none,2488,5,M158
1360.33,14,0,0,2,5,13603.3,1,1,0,False,none,2489,19,M597
89.53,14,0,0,4,1,895.3,1,1,0,False,none,2490,15,M768
126.45,14,0,0,4,1,1264.5,1,1,0,False,none,2491,20,M973
426.77,14,0,0,3,3,4267.7,1,1,0,False,none,2492,22,M997
124.6,14,0,0,0,5,1245.9999999999998,1,1,0,False,none,2493,9,M906
158.01,14,0,0,5,1,1580.1,1,1,0,False,none,2494,10,M476
